      0.000     0.000     0.249     0.465     0.630     0.740     0.797     0.812     0.795     0.760     0.716     0.672     0.631     0.599     0.574     0.557     0.547     0.542     0.540     0.539     0.538     0.537     0.534     0.530     0.525     0.519     0.512     0.504     0.496     0.488     0.480     0.473     0.465     0.457     0.450     0.443     0.435     0.428     0.421     0.414     0.407     0.400     0.392     0.385     0.378     0.371     0.364     0.357     0.350     0.343     0.336     0.329     0.323     0.316     0.309     0.303     0.296     0.290     0.283     0.277     0.271     0.264     0.258     0.252     0.246     0.240     0.233     0.227     0.221     0.215     0.209     0.202     0.196     0.190     0.184     0.177     0.171     0.165     0.158     0.152     0.145     0.138     0.132     0.125     0.118     0.111     0.104     0.097     0.090     0.083     0.076     0.069     0.061     0.054     0.046     0.039     0.031     0.024     0.016     0.008     0.000     0.000
      0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
      0.249     0.000    -0.249    -0.465    -0.630    -0.740    -0.797    -0.812    -0.795    -0.760    -0.716    -0.672    -0.631    -0.599    -0.574    -0.557    -0.547    -0.542    -0.540    -0.539    -0.538    -0.537    -0.534    -0.530    -0.525    -0.519    -0.512    -0.504    -0.496    -0.488    -0.480    -0.473    -0.465    -0.457    -0.450    -0.443    -0.435    -0.428    -0.421    -0.414    -0.407    -0.400    -0.392    -0.385    -0.378    -0.371    -0.364    -0.357    -0.350    -0.343    -0.336    -0.329    -0.323    -0.316    -0.309    -0.303    -0.296    -0.290    -0.283    -0.277    -0.271    -0.264    -0.258    -0.252    -0.246    -0.240    -0.233    -0.227    -0.221    -0.215    -0.209    -0.202    -0.196    -0.190    -0.184    -0.177    -0.171    -0.165    -0.158    -0.152    -0.145    -0.138    -0.132    -0.125    -0.118    -0.111    -0.104    -0.097    -0.090    -0.083    -0.076    -0.069    -0.061    -0.054    -0.046    -0.039    -0.031    -0.024    -0.016    -0.008     0.000     0.008
      0.497     0.000    -0.497    -0.928    -1.257    -1.475    -1.589    -1.618    -1.586    -1.516    -1.428    -1.339    -1.259    -1.193    -1.144    -1.111    -1.091    -1.080    -1.076    -1.074    -1.073    -1.070    -1.065    -1.057    -1.047    -1.034    -1.020    -1.005    -0.989    -0.973    -0.957    -0.942    -0.926    -0.911    -0.897    -0.882    -0.868    -0.853    -0.839    -0.825    -0.811    -0.796    -0.782    -0.768    -0.753    -0.739    -0.725    -0.711    -0.697    -0.683    -0.670    -0.656    -0.643    -0.629    -0.616    -0.603    -0.590    -0.577    -0.564    -0.552    -0.539    -0.527    -0.514    -0.502    -0.489    -0.477    -0.465    -0.452    -0.440    -0.428    -0.415    -0.403    -0.391    -0.378    -0.366    -0.353    -0.340    -0.327    -0.315    -0.302    -0.288    -0.275    -0.262    -0.248    -0.235    -0.221    -0.207    -0.193    -0.179    -0.165    -0.151    -0.136    -0.122    -0.107    -0.092    -0.077    -0.062    -0.047    -0.031    -0.016     0.000     0.016
      0.742     0.000    -0.742    -1.385    -1.877    -2.202    -2.372    -2.415    -2.367    -2.262    -2.132    -1.998    -1.878    -1.780    -1.707    -1.657    -1.627    -1.611    -1.605    -1.602    -1.600    -1.596    -1.588    -1.577    -1.561    -1.543    -1.522    -1.499    -1.475    -1.451    -1.428    -1.404    -1.381    -1.359    -1.337    -1.315    -1.294    -1.272    -1.251    -1.230    -1.208    -1.187    -1.166    -1.144    -1.123    -1.102    -1.081    -1.060    -1.039    -1.018    -0.998    -0.978    -0.958    -0.938    -0.918    -0.898    -0.879    -0.860    -0.841    -0.822    -0.803    -0.784    -0.766    -0.747    -0.729    -0.710    -0.692    -0.673    -0.655    -0.637    -0.618    -0.600    -0.581    -0.563    -0.544    -0.525    -0.506    -0.487    -0.468    -0.448    -0.429    -0.409    -0.389    -0.369    -0.349    -0.329    -0.308    -0.287    -0.266    -0.245    -0.223    -0.202    -0.180    -0.158    -0.136    -0.114    -0.091    -0.069    -0.046    -0.023     0.000     0.023
      0.983     0.000    -0.983    -1.835    -2.486    -2.916    -3.141    -3.199    -3.135    -2.996    -2.822    -2.645    -2.486    -2.356    -2.259    -2.193    -2.153    -2.132    -2.123    -2.120    -2.117    -2.112    -2.102    -2.086    -2.066    -2.041    -2.013    -1.983    -1.952    -1.920    -1.889    -1.858    -1.827    -1.798    -1.768    -1.740    -1.711    -1.683    -1.655    -1.626    -1.598    -1.570    -1.541    -1.513    -1.485    -1.457    -1.429    -1.401    -1.373    -1.346    -1.319    -1.292    -1.266    -1.239    -1.213    -1.187    -1.162    -1.136    -1.111    -1.086    -1.061    -1.036    -1.011    -0.987    -0.962    -0.938    -0.914    -0.889    -0.865    -0.841    -0.816    -0.792    -0.767    -0.743    -0.718    -0.693    -0.668    -0.642    -0.617    -0.591    -0.565    -0.539    -0.513    -0.486    -0.460    -0.433    -0.405    -0.378    -0.350    -0.322    -0.294    -0.265    -0.237    -0.208    -0.178    -0.149    -0.120    -0.090    -0.060    -0.030     0.000     0.030
      1.219     0.000    -1.219    -2.275    -3.082    -3.615    -3.894    -3.965    -3.885    -3.712    -3.497    -3.277    -3.079    -2.918    -2.797    -2.716    -2.666    -2.641    -2.629    -2.625    -2.622    -2.615    -2.603    -2.584    -2.558    -2.528    -2.493    -2.455    -2.417    -2.377    -2.338    -2.300    -2.262    -2.225    -2.189    -2.153    -2.118    -2.083    -2.048    -2.013    -1.977    -1.942    -1.907    -1.872    -1.837    -1.802    -1.767    -1.733    -1.699    -1.665    -1.631    -1.598    -1.565    -1.532    -1.500    -1.468    -1.436    -1.404    -1.373    -1.342    -1.311    -1.280    -1.250    -1.219    -1.189    -1.159    -1.129    -1.098    -1.068    -1.038    -1.008    -0.978    -0.947    -0.917    -0.886    -0.855    -0.824    -0.793    -0.761    -0.729    -0.697    -0.665    -0.632    -0.600    -0.566    -0.533    -0.499    -0.465    -0.431    -0.396    -0.361    -0.326    -0.291    -0.255    -0.219    -0.183    -0.147    -0.110    -0.073    -0.037     0.000     0.037
      1.448     0.000    -1.448    -2.703    -3.661    -4.295    -4.626    -4.710    -4.615    -4.409    -4.152    -3.890    -3.655    -3.463    -3.320    -3.223    -3.164    -3.134    -3.120    -3.115    -3.111    -3.103    -3.089    -3.066    -3.036    -2.999    -2.958    -2.913    -2.867    -2.820    -2.774    -2.728    -2.683    -2.639    -2.596    -2.554    -2.512    -2.470    -2.428    -2.387    -2.345    -2.303    -2.261    -2.219    -2.178    -2.136    -2.095    -2.054    -2.013    -1.973    -1.933    -1.894    -1.854    -1.816    -1.777    -1.739    -1.701    -1.664    -1.626    -1.589    -1.553    -1.516    -1.480    -1.444    -1.408    -1.372    -1.336    -1.300    -1.264    -1.228    -1.193    -1.157    -1.120    -1.084    -1.048    -1.011    -0.974    -0.937    -0.900    -0.862    -0.824    -0.786    -0.747    -0.708    -0.669    -0.629    -0.589    -0.549    -0.508    -0.467    -0.426    -0.384    -0.342    -0.300    -0.258    -0.215    -0.172    -0.129    -0.086    -0.043     0.000     0.043
      1.670     0.000    -1.670    -3.117    -4.223    -4.953    -5.335    -5.431    -5.320    -5.082    -4.785    -4.483    -4.211    -3.990    -3.824    -3.712    -3.645    -3.609    -3.594    -3.588    -3.584    -3.575    -3.557    -3.531    -3.497    -3.454    -3.407    -3.355    -3.302    -3.248    -3.194    -3.141    -3.089    -3.039    -2.989    -2.940    -2.891    -2.843    -2.795    -2.747    -2.699    -2.650    -2.602    -2.554    -2.506    -2.458    -2.410    -2.363    -2.316    -2.270    -2.224    -2.178    -2.133    -2.088    -2.043    -1.999    -1.956    -1.912    -1.870    -1.827    -1.785    -1.742    -1.701    -1.659    -1.617    -1.576    -1.535    -1.493    -1.452    -1.411    -1.370    -1.328    -1.286    -1.245    -1.203    -1.161    -1.118    -1.075    -1.032    -0.989    -0.945    -0.901    -0.856    -0.811    -0.766    -0.721    -0.675    -0.628    -0.581    -0.534    -0.487    -0.439    -0.391    -0.343    -0.294    -0.245    -0.196    -0.147    -0.098    -0.049     0.000     0.049
      1.884     0.000    -1.884    -3.517    -4.763    -5.587    -6.017    -6.124    -5.999    -5.730    -5.394    -5.053    -4.746    -4.495    -4.309    -4.182    -4.106    -4.066    -4.049    -4.043    -4.037    -4.027    -4.008    -3.978    -3.939    -3.891    -3.837    -3.779    -3.719    -3.658    -3.597    -3.537    -3.479    -3.421    -3.365    -3.310    -3.255    -3.201    -3.146    -3.092    -3.037    -2.983    -2.928    -2.874    -2.820    -2.766    -2.712    -2.659    -2.606    -2.553    -2.501    -2.450    -2.399    -2.348    -2.298    -2.248    -2.199    -2.150    -2.102    -2.054    -2.006    -1.959    -1.911    -1.864    -1.818    -1.771    -1.724    -1.678    -1.631    -1.585    -1.538    -1.492    -1.445    -1.398    -1.350    -1.303    -1.255    -1.207    -1.158    -1.109    -1.060    -1.010    -0.960    -0.910    -0.859    -0.808    -0.756    -0.704    -0.651    -0.598    -0.545    -0.491    -0.437    -0.383    -0.329    -0.274    -0.219    -0.165    -0.110    -0.055     0.000     0.055
