      0.000     0.000    -5.142    -7.558    -7.881    -6.848    -5.142    -3.301    -1.682    -0.470     0.286     0.634     0.669     0.504     0.242    -0.036    -0.277    -0.455    -0.564    -0.610    -0.610    -0.580    -0.537    -0.492    -0.452    -0.423    -0.405    -0.395    -0.393    -0.395    -0.399    -0.402    -0.405    -0.406    -0.405    -0.403    -0.399    -0.395    -0.390    -0.385    -0.381    -0.376    -0.371    -0.367    -0.362    -0.358    -0.354    -0.349    -0.344    -0.339    -0.335    -0.330    -0.325    -0.320    -0.315    -0.309    -0.304    -0.299    -0.294    -0.289    -0.285    -0.280    -0.275    -0.270    -0.266    -0.261    -0.256    -0.252    -0.248    -0.243    -0.239    -0.235    -0.231    -0.227    -0.223    -0.219    -0.215    -0.211    -0.207    -0.203    -0.199    -0.194    -0.190    -0.186    -0.181    -0.177    -0.172    -0.167    -0.162    -0.156    -0.150    -0.144    -0.137    -0.130    -0.121    -0.112    -0.101    -0.088    -0.070    -0.044     0.000     0.000
      0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     -5.142     0.000     5.142     7.558     7.881     6.848     5.142     3.301     1.682     0.470    -0.286    -0.634    -0.669    -0.504    -0.242     0.036     0.277     0.455     0.564     0.610     0.610     0.580     0.537     0.492     0.452     0.423     0.405     0.395     0.393     0.395     0.399     0.402     0.405     0.406     0.405     0.403     0.399     0.395     0.390     0.385     0.381     0.376     0.371     0.367     0.362     0.358     0.354     0.349     0.344     0.339     0.335     0.330     0.325     0.320     0.315     0.309     0.304     0.299     0.294     0.289     0.285     0.280     0.275     0.270     0.266     0.261     0.256     0.252     0.248     0.243     0.239     0.235     0.231     0.227     0.223     0.219     0.215     0.211     0.207     0.203     0.199     0.194     0.190     0.186     0.181     0.177     0.172     0.167     0.162     0.156     0.150     0.144     0.137     0.130     0.121     0.112     0.101     0.088     0.070     0.044     0.000    -0.044
    -10.223     0.000    10.223    15.029    15.667    13.604    10.200     6.528     3.299     0.882    -0.627    -1.320    -1.390    -1.060    -0.538     0.017     0.499     0.854     1.070     1.163     1.163     1.103     1.016     0.926     0.848     0.790     0.753     0.734     0.730     0.734     0.741     0.749     0.754     0.756     0.754     0.750     0.743     0.734     0.725     0.715     0.705     0.696     0.687     0.678     0.669     0.660     0.652     0.642     0.633     0.624     0.614     0.604     0.594     0.584     0.574     0.564     0.554     0.544     0.534     0.524     0.514     0.505     0.495     0.486     0.477     0.468     0.459     0.450     0.441     0.433     0.425     0.416     0.408     0.400     0.392     0.384     0.376     0.368     0.361     0.353     0.345     0.336     0.328     0.320     0.311     0.302     0.292     0.283     0.272     0.262     0.250     0.238     0.225     0.211     0.195     0.178     0.158     0.134     0.103     0.060     0.000    -0.060
    -15.226     0.000    15.226    22.383    23.325    20.238    15.153     9.669     4.846     1.237    -1.015    -2.049    -2.152    -1.659    -0.878    -0.048     0.671     1.202     1.525     1.663     1.662     1.574     1.444     1.309     1.193     1.105     1.050     1.023     1.016     1.022     1.033     1.044     1.052     1.055     1.053     1.046     1.035     1.023     1.009     0.994     0.980     0.966     0.953     0.940     0.926     0.913     0.900     0.887     0.873     0.859     0.844     0.830     0.815     0.800     0.785     0.770     0.755     0.740     0.726     0.711     0.697     0.683     0.669     0.655     0.641     0.628     0.614     0.601     0.589     0.576     0.564     0.552     0.540     0.528     0.516     0.505     0.493     0.482     0.470     0.458     0.447     0.435     0.423     0.411     0.398     0.385     0.371     0.357     0.342     0.327     0.311     0.293     0.275     0.255     0.234     0.210     0.183     0.152     0.113     0.064     0.000    -0.064
    -20.130     0.000    20.130    29.587    30.820    26.722    19.981    12.711     6.321     1.540    -1.443    -2.811    -2.946    -2.291    -1.254    -0.154     0.800     1.504     1.931     2.115     2.113     1.996     1.824     1.645     1.490     1.375     1.302     1.266     1.257     1.264     1.280     1.295     1.306     1.310     1.307     1.297     1.284     1.267     1.249     1.230     1.211     1.192     1.175     1.157     1.140     1.123     1.106     1.088     1.070     1.051     1.032     1.013     0.993     0.974     0.954     0.935     0.915     0.896     0.876     0.857     0.838     0.820     0.801     0.783     0.765     0.748     0.731     0.714     0.697     0.681     0.665     0.649     0.633     0.618     0.603     0.588     0.573     0.558     0.543     0.529     0.514     0.498     0.483     0.467     0.451     0.435     0.418     0.400     0.382     0.362     0.342     0.321     0.298     0.274     0.248     0.220     0.189     0.154     0.112     0.062     0.000    -0.062
    -24.912     0.000    24.912    36.609    38.121    33.028    24.663    15.646     7.721     1.793    -1.904    -3.597    -3.761    -2.946    -1.659    -0.293     0.892     1.764     2.295     2.522     2.521     2.374     2.161     1.939     1.747     1.604     1.514     1.469     1.458     1.468     1.487     1.506     1.519     1.524     1.521     1.510     1.493     1.472     1.449     1.426     1.403     1.381     1.359     1.337     1.316     1.295     1.274     1.252     1.230     1.207     1.183     1.160     1.136     1.112     1.088     1.064     1.040     1.016     0.992     0.969     0.946     0.923     0.901     0.878     0.857     0.835     0.814     0.794     0.773     0.754     0.734     0.715     0.696     0.678     0.660     0.642     0.624     0.606     0.588     0.571     0.553     0.535     0.517     0.498     0.480     0.460     0.440     0.420     0.398     0.376     0.353     0.329     0.303     0.276     0.248     0.218     0.185     0.149     0.107     0.057     0.000    -0.057
    -29.553     0.000    29.553    43.420    45.196    39.132    29.183    18.463     9.044     2.001    -2.390    -4.398    -4.589    -3.617    -2.084    -0.458     0.951     1.989     2.621     2.890     2.888     2.714     2.459     2.196     1.967     1.798     1.690     1.637     1.624     1.636     1.659     1.682     1.699     1.705     1.701     1.688     1.668     1.644     1.617     1.590     1.562     1.536     1.510     1.485     1.460     1.435     1.410     1.385     1.358     1.332     1.304     1.276     1.248     1.220     1.192     1.164     1.135     1.108     1.080     1.053     1.025     0.999     0.973     0.947     0.921     0.896     0.872     0.848     0.825     0.802     0.779     0.757     0.736     0.714     0.694     0.673     0.653     0.632     0.612     0.592     0.572     0.552     0.532     0.511     0.490     0.469     0.447     0.424     0.401     0.376     0.351     0.325     0.298     0.270     0.240     0.210     0.177     0.141     0.100     0.053     0.000    -0.053
    -34.034     0.000    34.034    49.993    52.018    45.009    33.524    21.155    10.290     2.168    -2.893    -5.205    -5.420    -4.294    -2.521    -0.643     0.985     2.183     2.912     3.223     3.219     3.018     2.724     2.419     2.156     1.960     1.836     1.775     1.761     1.776     1.802     1.829     1.848     1.856     1.852     1.837     1.815     1.787     1.756     1.725     1.694     1.664     1.634     1.606     1.577     1.549     1.521     1.491     1.461     1.431     1.400     1.368     1.336     1.304     1.272     1.240     1.208     1.176     1.145     1.114     1.083     1.053     1.023     0.994     0.965     0.937     0.910     0.883     0.857     0.831     0.806     0.781     0.757     0.734     0.711     0.688     0.665     0.643     0.621     0.599     0.578     0.556     0.534     0.512     0.489     0.466     0.443     0.419     0.394     0.369     0.343     0.316     0.288     0.260     0.230     0.200     0.168     0.133     0.095     0.050     0.000    -0.050
    -38.336     0.000    38.336    56.303    58.563    50.640    37.674    23.717    11.459     2.299    -3.406    -6.009    -6.245    -4.968    -2.964    -0.842     0.997     2.350     3.172     3.523     3.518     3.290     2.958     2.614     2.317     2.096     1.957     1.889     1.873     1.890     1.921     1.951     1.974     1.983     1.978     1.962     1.937     1.906     1.872     1.837     1.802     1.769     1.736     1.704     1.673     1.641     1.609     1.577     1.544     1.510     1.475     1.440     1.405     1.369     1.333     1.298     1.262     1.227     1.192     1.158     1.124     1.091     1.058     1.026     0.994     0.963     0.933     0.904     0.875     0.847     0.819     0.793     0.767     0.741     0.716     0.692     0.668     0.644     0.621     0.598     0.574     0.551     0.528     0.505     0.482     0.458     0.434     0.409     0.384     0.358     0.332     0.305     0.277     0.249     0.221     0.191     0.161     0.128     0.091     0.048     0.000    -0.048
