      0.000     0.000     0.202     0.385     0.536     0.649     0.724     0.765     0.777     0.767     0.742     0.708     0.671     0.634     0.600     0.571     0.547     0.530     0.517     0.508     0.502     0.499     0.497     0.495     0.493     0.491     0.488     0.484     0.479     0.474     0.468     0.462     0.456     0.449     0.442     0.436     0.429     0.423     0.416     0.410     0.404     0.398     0.392     0.386     0.380     0.375     0.369     0.363     0.357     0.350     0.344     0.338     0.332     0.325     0.319     0.313     0.306     0.300     0.293     0.286     0.280     0.273     0.266     0.260     0.253     0.246     0.239     0.232     0.225     0.218     0.211     0.204     0.197     0.190     0.183     0.176     0.169     0.162     0.155     0.148     0.141     0.134     0.127     0.120     0.113     0.106     0.099     0.092     0.085     0.078     0.071     0.064     0.057     0.050     0.043     0.036     0.029     0.022     0.015     0.007     0.000     0.000
      0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
      0.202     0.000    -0.202    -0.385    -0.536    -0.649    -0.724    -0.765    -0.777    -0.767    -0.742    -0.708    -0.671    -0.634    -0.600    -0.571    -0.547    -0.530    -0.517    -0.508    -0.502    -0.499    -0.497    -0.495    -0.493    -0.491    -0.488    -0.484    -0.479    -0.474    -0.468    -0.462    -0.456    -0.449    -0.442    -0.436    -0.429    -0.423    -0.416    -0.410    -0.404    -0.398    -0.392    -0.386    -0.380    -0.375    -0.369    -0.363    -0.357    -0.350    -0.344    -0.338    -0.332    -0.325    -0.319    -0.313    -0.306    -0.300    -0.293    -0.286    -0.280    -0.273    -0.266    -0.260    -0.253    -0.246    -0.239    -0.232    -0.225    -0.218    -0.211    -0.204    -0.197    -0.190    -0.183    -0.176    -0.169    -0.162    -0.155    -0.148    -0.141    -0.134    -0.127    -0.120    -0.113    -0.106    -0.099    -0.092    -0.085    -0.078    -0.071    -0.064    -0.057    -0.050    -0.043    -0.036    -0.029    -0.022    -0.015    -0.007     0.000     0.007
      0.404     0.000    -0.404    -0.768    -1.068    -1.294    -1.444    -1.525    -1.549    -1.530    -1.480    -1.413    -1.338    -1.264    -1.196    -1.138    -1.092    -1.056    -1.030    -1.013    -1.002    -0.995    -0.990    -0.987    -0.983    -0.979    -0.973    -0.965    -0.956    -0.945    -0.934    -0.921    -0.908    -0.895    -0.882    -0.869    -0.856    -0.843    -0.830    -0.818    -0.806    -0.794    -0.782    -0.770    -0.759    -0.747    -0.735    -0.723    -0.711    -0.699    -0.686    -0.674    -0.661    -0.649    -0.636    -0.623    -0.610    -0.597    -0.584    -0.571    -0.558    -0.544    -0.531    -0.517    -0.504    -0.490    -0.476    -0.462    -0.449    -0.435    -0.421    -0.407    -0.393    -0.379    -0.365    -0.351    -0.337    -0.323    -0.309    -0.295    -0.281    -0.266    -0.252    -0.239    -0.225    -0.211    -0.197    -0.183    -0.169    -0.155    -0.141    -0.127    -0.113    -0.099    -0.085    -0.071    -0.057    -0.043    -0.029    -0.014     0.000     0.014
      0.603     0.000    -0.603    -1.147    -1.595    -1.932    -2.156    -2.278    -2.314    -2.284    -2.210    -2.109    -1.997    -1.887    -1.786    -1.699    -1.630    -1.576    -1.538    -1.512    -1.495    -1.485    -1.478    -1.473    -1.468    -1.461    -1.452    -1.440    -1.427    -1.411    -1.394    -1.375    -1.356    -1.336    -1.316    -1.296    -1.277    -1.258    -1.239    -1.221    -1.203    -1.185    -1.167    -1.149    -1.132    -1.114    -1.096    -1.079    -1.061    -1.042    -1.024    -1.005    -0.987    -0.968    -0.949    -0.930    -0.910    -0.891    -0.871    -0.851    -0.832    -0.812    -0.792    -0.771    -0.751    -0.731    -0.710    -0.689    -0.669    -0.648    -0.627    -0.606    -0.585    -0.565    -0.544    -0.523    -0.502    -0.481    -0.460    -0.439    -0.418    -0.397    -0.376    -0.355    -0.334    -0.313    -0.293    -0.272    -0.251    -0.230    -0.210    -0.189    -0.168    -0.148    -0.127    -0.106    -0.085    -0.064    -0.043    -0.021     0.000     0.021
      0.799     0.000    -0.799    -1.520    -2.115    -2.561    -2.858    -3.019    -3.066    -3.027    -2.929    -2.795    -2.647    -2.500    -2.366    -2.251    -2.159    -2.088    -2.037    -2.002    -1.980    -1.967    -1.958    -1.951    -1.944    -1.935    -1.923    -1.908    -1.890    -1.869    -1.846    -1.821    -1.795    -1.769    -1.743    -1.716    -1.691    -1.665    -1.640    -1.616    -1.592    -1.569    -1.545    -1.522    -1.498    -1.475    -1.451    -1.428    -1.404    -1.380    -1.355    -1.331    -1.306    -1.281    -1.256    -1.230    -1.205    -1.179    -1.153    -1.127    -1.100    -1.074    -1.047    -1.020    -0.993    -0.966    -0.939    -0.912    -0.884    -0.857    -0.829    -0.802    -0.774    -0.746    -0.718    -0.691    -0.663    -0.635    -0.607    -0.579    -0.552    -0.524    -0.496    -0.469    -0.441    -0.413    -0.386    -0.359    -0.331    -0.304    -0.276    -0.249    -0.222    -0.194    -0.167    -0.139    -0.112    -0.084    -0.056    -0.028     0.000     0.028
      0.992     0.000    -0.992    -1.886    -2.623    -3.177    -3.545    -3.745    -3.804    -3.755    -3.632    -3.466    -3.282    -3.100    -2.933    -2.791    -2.676    -2.588    -2.525    -2.482    -2.455    -2.438    -2.427    -2.418    -2.409    -2.398    -2.383    -2.365    -2.342    -2.316    -2.288    -2.257    -2.225    -2.192    -2.160    -2.127    -2.095    -2.064    -2.033    -2.003    -1.973    -1.943    -1.914    -1.885    -1.856    -1.827    -1.798    -1.769    -1.739    -1.709    -1.679    -1.648    -1.617    -1.586    -1.555    -1.523    -1.492    -1.459    -1.427    -1.395    -1.362    -1.329    -1.296    -1.263    -1.229    -1.196    -1.162    -1.128    -1.094    -1.060    -1.026    -0.992    -0.957    -0.923    -0.888    -0.854    -0.819    -0.785    -0.750    -0.716    -0.681    -0.647    -0.613    -0.579    -0.544    -0.510    -0.476    -0.442    -0.408    -0.374    -0.341    -0.307    -0.273    -0.239    -0.205    -0.171    -0.137    -0.103    -0.069    -0.034     0.000     0.034
      1.180     0.000    -1.180    -2.243    -3.120    -3.778    -4.215    -4.453    -4.522    -4.464    -4.318    -4.120    -3.901    -3.684    -3.486    -3.316    -3.179    -3.075    -3.000    -2.949    -2.916    -2.896    -2.883    -2.873    -2.862    -2.849    -2.831    -2.809    -2.782    -2.751    -2.717    -2.681    -2.643    -2.604    -2.565    -2.526    -2.488    -2.451    -2.414    -2.378    -2.343    -2.308    -2.273    -2.239    -2.204    -2.169    -2.135    -2.100    -2.064    -2.029    -1.993    -1.956    -1.920    -1.883    -1.845    -1.808    -1.770    -1.732    -1.693    -1.655    -1.616    -1.577    -1.537    -1.498    -1.458    -1.418    -1.378    -1.338    -1.297    -1.257    -1.216    -1.175    -1.134    -1.093    -1.052    -1.011    -0.970    -0.929    -0.889    -0.848    -0.807    -0.766    -0.725    -0.685    -0.644    -0.604    -0.563    -0.523    -0.483    -0.442    -0.402    -0.362    -0.322    -0.282    -0.242    -0.202    -0.161    -0.121    -0.081    -0.040     0.000     0.040
      1.362     0.000    -1.362    -2.589    -3.601    -4.361    -4.866    -5.139    -5.220    -5.152    -4.983    -4.754    -4.500    -4.250    -4.021    -3.825    -3.667    -3.546    -3.459    -3.400    -3.362    -3.339    -3.324    -3.313    -3.300    -3.285    -3.265    -3.239    -3.208    -3.172    -3.133    -3.091    -3.047    -3.002    -2.957    -2.912    -2.868    -2.825    -2.783    -2.741    -2.700    -2.660    -2.620    -2.580    -2.540    -2.500    -2.460    -2.419    -2.379    -2.337    -2.296    -2.254    -2.211    -2.169    -2.126    -2.082    -2.039    -1.995    -1.950    -1.906    -1.861    -1.816    -1.770    -1.724    -1.679    -1.632    -1.586    -1.540    -1.493    -1.446    -1.399    -1.352    -1.305    -1.258    -1.210    -1.163    -1.116    -1.069    -1.021    -0.974    -0.927    -0.880    -0.833    -0.786    -0.739    -0.693    -0.646    -0.600    -0.553    -0.507    -0.461    -0.415    -0.369    -0.323    -0.277    -0.231    -0.185    -0.139    -0.092    -0.046     0.000     0.046
      1.537     0.000    -1.537    -2.924    -4.066    -4.923    -5.493    -5.802    -5.892    -5.816    -5.624    -5.365    -5.078    -4.795    -4.536    -4.315    -4.136    -4.000    -3.901    -3.835    -3.792    -3.766    -3.749    -3.736    -3.722    -3.705    -3.682    -3.653    -3.618    -3.578    -3.533    -3.486    -3.436    -3.385    -3.334    -3.284    -3.234    -3.185    -3.137    -3.090    -3.044    -2.998    -2.953    -2.908    -2.863    -2.818    -2.772    -2.727    -2.681    -2.634    -2.587    -2.540    -2.492    -2.443    -2.395    -2.346    -2.296    -2.247    -2.197    -2.146    -2.096    -2.045    -1.993    -1.942    -1.890    -1.838    -1.785    -1.733    -1.680    -1.627    -1.574    -1.521    -1.468    -1.415    -1.361    -1.308    -1.255    -1.201    -1.148    -1.095    -1.042    -0.989    -0.936    -0.883    -0.830    -0.778    -0.725    -0.673    -0.621    -0.569    -0.517    -0.465    -0.413    -0.362    -0.310    -0.258    -0.207    -0.155    -0.103    -0.052     0.000     0.052
